Tissue	Database	TF	OddsRatio	AdjustedPvalue
iPSC	JASPAR	NFIL3	1.5256377769769	3.59263965187448e-07
iPSC	JASPAR	NFIX	0.65021110690235	1.08772460105427e-05
iPSC	JASPAR	NFIXvar.2	0.464304920114993	8.02351089203191e-26
iPSC	JASPAR	NFKB1	0.370943317782011	2.97509250776786e-27
iPSC	JASPAR	NFKB2	0.460900802522928	1.07796097141005e-19
iPSC	JASPAR	NFYA	0.569337293813805	9.12293269592193e-22
iPSC	JASPAR	NFYB	0.462418204568493	2.87065699275538e-41
iPSC	JASPAR	NFYC	0.586910183055536	2.28886334433031e-19
iPSC	JASPAR	NHLH1	0.454965166662286	1.3586543724119e-47
iPSC	JASPAR	NHLH2	0.380423797836864	7.27109414926036e-63
iPSC	JASPAR	NKX2-2	0.708002899917265	5.81034815289585e-06
iPSC	JASPAR	NKX2-3	0.770137829090279	0.00361685893506676
iPSC	JASPAR	NKX2-5	0.8965007551364	0.262218074145644
iPSC	JASPAR	Nkx2-5var.2	0.657216360771965	2.80646886387955e-10
iPSC	JASPAR	NKX2-8	0.734150318610074	0.00056391122580125
iPSC	JASPAR	Nkx3-1	0.83855177487667	0.0757600885290307
iPSC	JASPAR	Nkx3-2	1.08557422578969	0.39540346935983
iPSC	JASPAR	NKX6-1	1.16090750690392	0.12284413537771
iPSC	JASPAR	NKX6-2	1.17082372785671	0.094759647144402
iPSC	JASPAR	NKX6-3	1.17943088855211	0.0984026624369783
iPSC	JASPAR	Nobox	1.08748748857023	0.414029124940075
iPSC	JASPAR	NOTO	1.66220293214719	3.41580264467705e-10
iPSC	JASPAR	Npas2	0.408738593182227	2.04487366846479e-16
iPSC	JASPAR	NR1D1	0.633856879833468	4.22151484074273e-10
iPSC	JASPAR	NR1D2	0.776292995913229	0.00127814653586837
iPSC	JASPAR	NR1H2RXRA	0.577450989129557	5.59705537270725e-12
iPSC	JASPAR	Nr1h3Rxra	0.860134227228272	0.0381313850318334
iPSC	JASPAR	NR1H4	0.672712211173012	2.09234260183156e-05
iPSC	JASPAR	NR1H4RXRA	0.643720174842799	7.48698463948932e-06
iPSC	JASPAR	NR1I2	0.457594882277669	4.31917320437742e-17
iPSC	JASPAR	NR1I3	0.808834519460629	0.0398626503038325
iPSC	JASPAR	NR2C1	0.520592252098602	5.91141784169336e-17
iPSC	JASPAR	NR2C2	0.409855345484807	1.01106443547117e-67
iPSC	JASPAR	NR2C2var.2	0.498750908427951	5.76392150691558e-15
iPSC	JASPAR	Nr2e1	0.820561557148539	0.0287657729972561
iPSC	JASPAR	Nr2e3	0.831033723964052	0.0725060281001617
iPSC	JASPAR	NR2F1	0.571225506771352	2.19852735658611e-16
iPSC	JASPAR	NR2F1var.2	0.586692539953002	6.8900902016521e-16
iPSC	JASPAR	NR2F1var.3	0.44481279465416	8.44121941438516e-17
iPSC	JASPAR	NR2F2	0.646129894785527	1.45905926218784e-08
iPSC	JASPAR	Nr2f6	0.525492937534978	8.24109929540071e-20
iPSC	JASPAR	Nr2f6var.2	0.886090085953037	0.0916604439876855
iPSC	JASPAR	NR2F6var.3	0.508874478842551	2.55578106857288e-12
iPSC	JASPAR	NR3C1	0.644981847928831	0.000347216234035785
iPSC	JASPAR	NR3C2	0.596455559108537	1.61781058060915e-05
iPSC	JASPAR	NR4A1	0.844513032874959	0.013926326975193
iPSC	JASPAR	NR4A2	0.538584749403502	1.32252654233656e-15
iPSC	JASPAR	NR4A2RXRA	0.470303776708277	3.49678839153002e-13
iPSC	JASPAR	NR5A1	0.454301561916358	2.73760644212294e-25
iPSC	JASPAR	Nr5a2	0.513572739573515	2.01079348719412e-25
iPSC	JASPAR	NR6A1	0.527050089180456	2.87810132945314e-14
iPSC	JASPAR	NRF1	0.065629942840182	5.27527653508582e-267
iPSC	JASPAR	NRL	1.03241838586492	0.683919944028087
iPSC	JASPAR	OLIG1	1.48570789839857	0.00553728531531424
iPSC	JASPAR	OLIG2	1.45997275103892	0.00965628417180252
iPSC	JASPAR	OLIG3	1.32336259964939	0.0526625150410533
iPSC	JASPAR	ONECUT1	0.983476376547058	0.9025293917662
iPSC	JASPAR	ONECUT2	0.903582019623586	0.510866147914371
iPSC	JASPAR	ONECUT3	0.85343927763494	0.193745830262113
iPSC	JASPAR	OSR1	0.406679029517212	3.7714613378861e-17
iPSC	JASPAR	OSR2	0.477281586639324	1.25628539330459e-35
iPSC	JASPAR	OTX1	0.717218959730981	0.00293814105523596
iPSC	JASPAR	OTX2	1.07256919915002	0.400347287395475
iPSC	JASPAR	OVOL1	0.308105089429413	1.19245743385571e-08
iPSC	JASPAR	OVOL2	0.209763448864955	2.35109945944707e-11
iPSC	JASPAR	PAX1	0.280680466336735	3.11337657596842e-19
iPSC	JASPAR	Pax2	0.261761807200431	2.20763340662709e-23
iPSC	JASPAR	PAX3	1.30861970815672	0.0744560893315562
iPSC	JASPAR	PAX3var.2	1.03112299213279	0.796541215400163
iPSC	JASPAR	PAX4	1.26101111808417	0.0647290422901301
iPSC	JASPAR	PAX5	0.291721646890314	3.78219996428722e-33
iPSC	JASPAR	PAX6	0.686025933860438	0.00181566145277063
iPSC	JASPAR	PAX7	1.55676442430551	0.000826807689310137
iPSC	JASPAR	PAX9	0.34159924688438	5.61257616905509e-18
iPSC	JASPAR	PBX1	0.961734188841018	0.726950116775829
iPSC	JASPAR	PBX2	0.867314034196628	0.192050529065989
iPSC	JASPAR	PBX3	0.534100039157203	1.9160196777239e-25
iPSC	JASPAR	PDX1	1.16629490945201	0.1608820988171
iPSC	JASPAR	PHOX2A	1.58068163311311	8.4320268209422e-07
iPSC	JASPAR	PHOX2B	1.47233714096498	3.99569963474723e-06
iPSC	JASPAR	PITX1	0.776458274396759	0.00871878097057016
iPSC	JASPAR	PITX2	1.02672489224025	0.761371885435865
iPSC	JASPAR	PITX3	0.834832894789244	0.05664740172941
iPSC	JASPAR	PKNOX1	0.640586365971738	6.12314000060494e-12
iPSC	JASPAR	PKNOX2	0.766081653988609	0.00118558839556901
iPSC	JASPAR	PLAG1	0.313500266949414	4.44331544904244e-114
iPSC	JASPAR	Plagl1	0.380241836049563	6.78831862070406e-93
iPSC	JASPAR	PLAGL2	0.337510264419287	1.51890834245414e-62
iPSC	JASPAR	POU1F1	3.31748679756223	7.96450687181991e-146
iPSC	JASPAR	POU2F1	3.35447995990077	1.15855800882538e-146
iPSC	JASPAR	POU2F2	2.85307443014292	2.32182093393075e-107
iPSC	JASPAR	POU2F3	2.81515195051185	6.31699198271505e-109
iPSC	JASPAR	POU3F1	3.41648737621548	5.70912532689917e-156
iPSC	JASPAR	POU3F2	3.31207133990608	5.45394600852589e-146
iPSC	JASPAR	POU3F3	3.31178654963964	2.40427470312569e-135
iPSC	JASPAR	POU3F4	3.28558602999792	7.07098628087378e-133
iPSC	JASPAR	POU4F1	1.85583797886219	7.97912224400121e-16
iPSC	JASPAR	POU4F2	1.88957495433929	2.17904799034932e-19
iPSC	JASPAR	POU4F3	1.78394883629483	3.24580587234679e-14
iPSC	JASPAR	POU5F1	2.89915638809637	3.18997709622301e-124
iPSC	JASPAR	POU5F1B	3.28961686954973	7.79289681006396e-143
iPSC	JASPAR	Pou5f1Sox2	4.01413059273601	1.19136294188235e-275
iPSC	JASPAR	POU6F1	1.24408301085465	0.094759647144402
iPSC	JASPAR	POU6F1var.2	1.37130265185813	0.000324311025146699
iPSC	JASPAR	POU6F2	1.40452682970592	4.34838452016647e-05
iPSC	JASPAR	PPARARXRA	0.669277788684579	2.59062939704651e-08
iPSC	JASPAR	PPARD	0.556535352479897	5.60420090906091e-17
iPSC	JASPAR	PPARG	0.831519869336855	0.0175554436022189
iPSC	JASPAR	PpargRxra	0.523603630874289	1.26893925840239e-38
iPSC	JASPAR	PRDM1	0.748013546080624	5.4801488803565e-09
iPSC	JASPAR	Prdm15	0.514562859216332	6.85857927660742e-28
iPSC	JASPAR	PRDM4	0.623803081637984	4.09538295299528e-13
iPSC	JASPAR	PROP1	1.54893741743125	4.61752677951659e-06
iPSC	JASPAR	PROX1	0.58130529569602	3.44367262817996e-06
iPSC	JASPAR	PRRX1	1.15702605937248	0.16982918853621
iPSC	JASPAR	PRRX2	1.14224959806941	0.206417469099291
iPSC	JASPAR	Ptf1a	0.851337045238842	0.0261835825583934
iPSC	JASPAR	Ptf1avar.2	0.706743595136028	6.58856298054166e-08
iPSC	JASPAR	Ptf1avar.3	0.755176750422168	3.89831529455891e-07
iPSC	JASPAR	RARA	0.779245408990493	0.00163282714906194
iPSC	JASPAR	RARARXRA	0.538005278873145	1.9239232703762e-19
iPSC	JASPAR	RARARXRG	0.505657322353321	1.35261801113657e-22
iPSC	JASPAR	RARAvar.2	0.536171344660683	1.63664838751805e-17
iPSC	JASPAR	Rarb	0.818292392210383	0.00744786157695034
iPSC	JASPAR	Rarbvar.2	0.641897984793345	5.14184494602776e-09
iPSC	JASPAR	RARBvar.3	0.53797939432828	3.34921560963184e-09
iPSC	JASPAR	Rarg	0.904258572309021	0.207732693673908
iPSC	JASPAR	Rargvar.2	0.553355331664852	6.87889246701547e-17
iPSC	JASPAR	RARGvar.3	0.570856158468312	6.31900409516384e-07
iPSC	JASPAR	RAX	1.21890158755255	0.0442820718259242
iPSC	JASPAR	RAX2	1.13098926141813	0.23494067622289
iPSC	JASPAR	RBPJ	0.451076950588879	1.95737271757218e-55
iPSC	JASPAR	Rbpjl	0.743059423445806	7.48166330413334e-08
iPSC	JASPAR	REL	0.506238125809774	1.12770356099032e-22
iPSC	JASPAR	RELA	0.495775589706928	5.30990038124074e-29
iPSC	JASPAR	RELB	0.618851196762515	1.03477538781947e-11
iPSC	JASPAR	REST	0.305179508436608	4.60923819481379e-82
iPSC	JASPAR	RFX1	0.582710353439963	4.35038457233484e-16
iPSC	JASPAR	RFX2	0.536858658670533	9.1034151234055e-14
iPSC	JASPAR	RFX3	0.511605947053416	9.27014796003299e-24
iPSC	JASPAR	RFX4	0.507775012286762	3.47560973926432e-17
iPSC	JASPAR	RFX5	0.503518680502908	2.09265432057572e-17
iPSC	JASPAR	RFX7	0.469721232147513	1.2095257973627e-15
iPSC	JASPAR	Rhox11	0.873154957765957	0.170129271772885
iPSC	JASPAR	RHOXF1	0.956922420927212	0.726435505130556
iPSC	JASPAR	RORA	0.667526261827292	1.85758460040012e-06
iPSC	JASPAR	RORAvar.2	1.08036451609448	0.383833058200036
iPSC	JASPAR	RORB	0.889866129637654	0.245497995995305
iPSC	JASPAR	RORC	0.888977694243436	0.250580897110116
iPSC	JASPAR	RREB1	0.438423827848781	1.59249440279517e-66
iPSC	JASPAR	RUNX1	0.714463902493295	1.76088424452298e-08
iPSC	JASPAR	RUNX2	0.572790719050816	2.60923075885702e-09
iPSC	JASPAR	RUNX3	0.642603536507195	2.7913631601116e-08
iPSC	JASPAR	Rxra	0.537948138745958	5.24583498278113e-18
iPSC	JASPAR	RXRAVDR	0.628384660160988	5.95951787083697e-07
iPSC	JASPAR	RXRB	0.532517997382228	1.55709343435178e-18
iPSC	JASPAR	RXRBvar.2	0.519888006913868	8.96564857746854e-11
iPSC	JASPAR	RXRG	0.530889738680782	1.01478534454668e-17
iPSC	JASPAR	RXRGvar.2	0.433797065989604	1.72834878040363e-19
iPSC	JASPAR	SCRT1	0.77284336405464	0.000329335044408774
iPSC	JASPAR	SCRT2	0.76342672189258	9.48281121342333e-05
iPSC	JASPAR	SHOX	1.12028135581898	0.268048899550681
iPSC	JASPAR	Shox2	1.10998205103727	0.320577402717923
iPSC	JASPAR	SIX1	0.78615965753846	0.00107989175003864
iPSC	JASPAR	SIX2	0.788601680600424	0.000327391093807368
iPSC	JASPAR	Six3	1.33446032300487	0.0126817629552307
iPSC	JASPAR	Smad2Smad3	0.530903494768222	5.35016924834927e-16
iPSC	JASPAR	SMAD2SMAD3SMAD4	0.654925076693405	2.01254775469302e-14
iPSC	JASPAR	SMAD3	0.548582473504963	5.14656652793601e-05
iPSC	JASPAR	Smad4	0.523014688430778	3.28249066760133e-11
iPSC	JASPAR	SMAD5	0.523937060743448	0.000103347005134339
iPSC	JASPAR	SNAI1	0.585526510430026	3.56683766542072e-24
iPSC	JASPAR	SNAI2	0.624410510617789	7.99247393856226e-18
iPSC	JASPAR	SNAI3	0.560792764863882	4.63727648100543e-29
iPSC	JASPAR	SOHLH2	0.318499520442073	1.47520361194508e-19
iPSC	JASPAR	Sox1	1.19051505852426	0.057244662910038
iPSC	JASPAR	SOX10	1.19394035045242	0.000160889786245098
iPSC	JASPAR	Sox11	1.05750349626903	0.531277155155303
iPSC	JASPAR	SOX12	0.688660759401964	0.000583995308395211
iPSC	JASPAR	SOX13	1.42341789860164	1.64464468494089e-08
iPSC	JASPAR	SOX14	0.989777273875072	0.970499765204048
iPSC	JASPAR	SOX15	1.75613976153204	2.97092477441581e-31
iPSC	JASPAR	Sox17	1.39039422168301	5.06197973185413e-06
iPSC	JASPAR	SOX18	0.937793772217136	0.476527279097054
iPSC	JASPAR	SOX2	1.56554384071379	9.99899704679641e-13
iPSC	JASPAR	SOX21	1.16429112927075	0.0868350315322838
iPSC	JASPAR	Sox3	1.05421772310248	0.248918642079045
iPSC	JASPAR	SOX4	1.27180900751501	9.4806176796469e-08
iPSC	JASPAR	Sox5	1.261721066149	0.00221477825769038
iPSC	JASPAR	Sox6	1.29049312506198	2.09181711413265e-08
iPSC	JASPAR	SOX8	1.57823815945048	1.71189130168723e-15
iPSC	JASPAR	SOX9	1.35154970980085	2.49427613856551e-05
iPSC	JASPAR	SP1	0.328862140831133	7.89372621511847e-170
iPSC	JASPAR	SP2	0.310814089763622	8.94481015423468e-181
iPSC	JASPAR	SP3	0.263032443624265	8.6885790849979e-244
iPSC	JASPAR	SP4	0.29662255130867	5.88202716734715e-189
iPSC	JASPAR	SP8	0.317215829769377	3.6078753939616e-163
iPSC	JASPAR	SP9	0.226994298909304	4.26096083462627e-275
iPSC	JASPAR	SPDEF	0.202345658621961	8.16266666916342e-55
iPSC	JASPAR	SPI1	0.739065229567357	2.51983328487263e-13
iPSC	JASPAR	SPIB	0.563828466868289	6.10280238863457e-39
iPSC	JASPAR	SPIC	0.674111449782866	2.41486411688699e-10
iPSC	JASPAR	Spz1	0.626063823584756	1.69675514396851e-10
iPSC	JASPAR	SREBF1	0.616148658316563	7.84363318525884e-11
iPSC	JASPAR	SREBF1var.2	0.695905937096841	2.0225114515681e-05
iPSC	JASPAR	SREBF2	0.659478082756476	3.67206788946236e-08
iPSC	JASPAR	SREBF2var.2	0.480450836870752	3.80400599143046e-13
iPSC	JASPAR	SRF	0.711687195114996	0.00760950957773496
iPSC	JASPAR	SRY	1.40687948310064	1.82294418779954e-08
iPSC	JASPAR	STAT1	0.595598309828963	6.36634465892274e-17
iPSC	JASPAR	STAT1STAT2	0.607648770948795	1.44784921864152e-19
iPSC	JASPAR	Stat2	0.713024662775165	2.79780438685638e-11
iPSC	JASPAR	STAT3	0.573995754791065	1.97255552991631e-23
iPSC	JASPAR	Stat4	0.633012980563236	6.15970177201501e-15
iPSC	JASPAR	Stat5a	0.65778876225617	2.81286933013493e-11
iPSC	JASPAR	Stat5aStat5b	0.593881974449888	1.65023419091895e-18
iPSC	JASPAR	Stat5b	0.557544806795702	1.76832438038675e-22
iPSC	JASPAR	Stat6	0.857707345393298	0.0381887112969446
iPSC	JASPAR	TAL1TCF3	0.832130652086931	0.0181108377197648
iPSC	JASPAR	TBP	1.04757050856875	0.622265013628873
iPSC	JASPAR	TBR1	0.830624005288812	0.0229589018446572
iPSC	JASPAR	TBX1	0.727583254914195	4.34558798501979e-06
iPSC	JASPAR	TBX15	0.657399673608762	2.92650681812015e-08
iPSC	JASPAR	TBX18	0.656842443777863	3.42093557407999e-12
iPSC	JASPAR	TBX19	1.39529755827039	0.00382870061297093
iPSC	JASPAR	TBX2	0.756470827197386	0.00106190523022218
iPSC	JASPAR	TBX20	0.706929343648944	1.10233335564708e-05
iPSC	JASPAR	TBX21	0.750585511890562	0.000249824679303873
iPSC	JASPAR	TBX3	0.734126112961615	6.61945705656813e-06
iPSC	JASPAR	TBX4	0.763152216660489	0.000876018419726947
iPSC	JASPAR	TBX5	0.756549022215678	7.7484732390575e-05
iPSC	JASPAR	TBX6	0.822595808359202	0.0137377209212449
iPSC	JASPAR	TBXT	0.873506568867436	0.375383978274237
iPSC	JASPAR	Tcf12	0.523084851419699	2.7134706782569e-43
iPSC	JASPAR	TCF12var.2	0.424044146978519	1.24267175568756e-74
iPSC	JASPAR	Tcf21	0.773233493331355	0.000687482497585148
iPSC	JASPAR	TCF21var.2	0.807252221135071	0.0723523271706154
iPSC	JASPAR	TCF3	0.487423772414058	2.30629439623333e-47
iPSC	JASPAR	TCF4	0.50161674613424	9.85811965288096e-48
iPSC	JASPAR	TCF7	1.03166043695765	0.676666143576711
iPSC	JASPAR	TCF7L1	0.961559936300085	0.586461072714132
iPSC	JASPAR	TCF7L2	1.19413381369132	0.00332885091858839
iPSC	JASPAR	TCFL5	0.0524440914839331	5.81837854575722e-151
iPSC	JASPAR	TEAD1	0.836583573576334	0.00106523418027736
iPSC	JASPAR	TEAD2	0.867768078814167	0.00828087477706752
iPSC	JASPAR	TEAD3	0.78209051394827	3.3341098024186e-05
iPSC	JASPAR	TEAD4	0.898625016887566	0.0511046269507613
iPSC	JASPAR	TEF	1.02980146012687	0.85387334419674
iPSC	JASPAR	TFAP2A	0.412823585020712	1.33027035539698e-66
iPSC	JASPAR	TFAP2Avar.2	0.299962188268613	1.41505707564927e-92
iPSC	JASPAR	TFAP2Avar.3	0.290584624938344	8.19660201703828e-74
iPSC	JASPAR	TFAP2B	0.371684123694701	6.8068443731683e-55
iPSC	JASPAR	TFAP2Bvar.2	0.277184272476651	1.71261956599381e-86
iPSC	JASPAR	TFAP2Bvar.3	0.342456492167166	1.68000168643245e-66
iPSC	JASPAR	TFAP2C	0.376428982766128	2.72564076839502e-52
iPSC	JASPAR	TFAP2Cvar.2	0.307343308619067	4.65299255951915e-124
iPSC	JASPAR	TFAP2Cvar.3	0.293319296713376	1.90648527518515e-70
iPSC	JASPAR	TFAP2E	0.278077027450647	3.9504242099682e-74
iPSC	JASPAR	TFAP4	0.716883965967342	3.87450033331928e-06
iPSC	JASPAR	TFAP4var.2	1.30676171830005	0.0239864477423463
iPSC	JASPAR	TFCP2	0.641559315268563	0.000240559955985275
iPSC	JASPAR	TFDP1	0.121988126817461	3.89365129039612e-220
iPSC	JASPAR	TFE3	0.441893810857336	7.16798320605654e-19
iPSC	JASPAR	TFEB	0.410780749155703	5.20174897879385e-23
iPSC	JASPAR	TFEC	0.310828715191509	2.85623124366674e-37
iPSC	JASPAR	TGIF1	0.825192397609483	0.025981702682902
iPSC	JASPAR	TGIF2	0.776415973115428	0.00402384290135587
iPSC	JASPAR	TGIF2LX	0.655352147860561	3.57221531355729e-05
iPSC	JASPAR	TGIF2LY	0.626305149803911	1.61214587789519e-05
iPSC	JASPAR	THAP1	0.457844900519631	3.21567744065572e-38
iPSC	JASPAR	THAP11	0.456273097362811	4.65794482204882e-39
iPSC	JASPAR	THRB	0.505008961453397	4.67597610506695e-23
iPSC	JASPAR	THRBvar.2	0.430381117784895	1.24029075117461e-18
iPSC	JASPAR	THRBvar.3	0.546837754528926	1.15256951677306e-16
iPSC	JASPAR	TLX2	1.00509781452641	0.966643190667578
iPSC	JASPAR	TP53	0.757920580231399	0.0137377209212449
iPSC	JASPAR	TP63	0.500855616356544	2.19489908865513e-07
iPSC	JASPAR	TP73	0.560920508483461	1.24483540258449e-06
iPSC	JASPAR	TWIST1	0.880136574493741	0.062784223589382
iPSC	JASPAR	Twist2	1.30423622929945	0.0186387107222996
iPSC	JASPAR	UNCX	1.10998205103727	0.320577402717923
iPSC	JASPAR	USF1	0.732231781753765	4.27057737579834e-05
iPSC	JASPAR	USF2	0.731034881146158	3.19670938248754e-05
iPSC	JASPAR	VAX1	1.24231878821086	0.0374375597183798
iPSC	JASPAR	VAX2	1.26596106040517	0.0259456775038254
iPSC	JASPAR	VDR	0.791434295935097	0.0064099152484528
iPSC	JASPAR	VENTX	1.01265874388748	0.924034126370734
iPSC	JASPAR	VEZF1	0.328531891412313	1.26893925840239e-38
iPSC	JASPAR	VSX1	1.2406855951798	0.0348533652959441
iPSC	JASPAR	VSX2	1.14224959806941	0.206417469099291
iPSC	JASPAR	Wt1	0.340966834149057	4.92480203110753e-173
iPSC	JASPAR	XBP1	0.297068556456928	7.97983566109059e-20
iPSC	JASPAR	YY1	0.500773632266358	1.06823987543243e-26
iPSC	JASPAR	YY2	0.143416523124369	2.12655156525007e-111
iPSC	JASPAR	ZBED1	0.286188033766468	2.49766878228785e-07
iPSC	JASPAR	ZBTB12	0.50029453015518	4.64525466591072e-21
iPSC	JASPAR	ZBTB14	0.0766095070345135	3.19681605533587e-263
iPSC	JASPAR	ZBTB18	0.793290219138192	0.000312198073726497
iPSC	JASPAR	ZBTB26	0.663211177123519	4.17006987133266e-12
iPSC	JASPAR	ZBTB32	0.848266899537047	0.214257496966674
iPSC	JASPAR	ZBTB33	0.0938336448129396	4.54814156411068e-80
iPSC	JASPAR	ZBTB6	0.53972469544426	2.31325245185434e-34
iPSC	JASPAR	ZBTB7A	0.22756249923877	4.86512528731822e-151
iPSC	JASPAR	ZBTB7B	0.41671278494212	4.05603868601327e-23
iPSC	JASPAR	ZBTB7C	0.336158693656882	7.93979378861521e-34
iPSC	JASPAR	ZEB1	0.499796861041421	1.95877939934895e-52
iPSC	JASPAR	ZFP42	0.563918637072405	6.06841345014664e-20
iPSC	JASPAR	ZFP57	0.198811641640607	7.74564664028625e-45
iPSC	JASPAR	Zfx	0.251444442484677	6.73821586417501e-204
iPSC	JASPAR	ZIC1	0.468653248277866	9.41657023146668e-45
iPSC	JASPAR	Zic1Zic2	0.576176061655627	1.10153613632132e-40
iPSC	JASPAR	Zic2	0.654052369769721	1.93166201248833e-24
iPSC	JASPAR	ZIC3	0.471495428935936	5.42148092286529e-43
iPSC	JASPAR	ZIC4	0.551662531428875	9.10601954787541e-28
iPSC	JASPAR	ZIC5	0.401792857191208	4.60547783602575e-60
iPSC	JASPAR	ZKSCAN1	0.782100262924085	0.00503100023720544
iPSC	JASPAR	ZKSCAN5	0.452543464511018	1.12064657061633e-80
iPSC	JASPAR	ZNF135	0.486936952649728	1.0896580685268e-47
iPSC	JASPAR	ZNF136	0.95502100525321	0.608720768118502
iPSC	JASPAR	ZNF140	0.607140600386485	9.74835079046511e-14
iPSC	JASPAR	ZNF143	0.512331041147534	1.01894679153971e-19
iPSC	JASPAR	ZNF148	0.261712456654473	1.11253899937079e-308
iPSC	JASPAR	ZNF16	0.550476539343358	4.21755576068582e-29
iPSC	JASPAR	ZNF24	0.96853879998958	0.690640426557693
iPSC	JASPAR	ZNF263	0.351036312317092	2.07654089727463e-165
iPSC	JASPAR	ZNF274	0.800555312436898	0.00431458850565678
iPSC	JASPAR	Znf281	0.43963187548343	2.44317759599783e-86
iPSC	JASPAR	ZNF282	0.566270908067132	1.90321684442091e-15
iPSC	JASPAR	ZNF317	0.678679526692824	7.41925946286152e-10
iPSC	JASPAR	ZNF341	0.416104187050879	6.55119771432843e-40
iPSC	JASPAR	ZNF354C	0.739358216710927	1.14963268495301e-06
iPSC	JASPAR	ZNF382	0.666597537092387	2.03002315887186e-06
iPSC	JASPAR	ZNF384	0.806742983703377	0.00342624586257966
iPSC	JASPAR	ZNF410	1.00764671941465	0.932617098296431
iPSC	JASPAR	Znf423	0.466774492004321	4.73812276675513e-27
iPSC	JASPAR	ZNF449	0.487095476939532	1.07954500503333e-41
iPSC	JASPAR	ZNF460	0.262391272543571	2.29171848373773e-249
iPSC	JASPAR	ZNF528	0.691110444268329	1.53921752361304e-11
iPSC	JASPAR	ZNF652	0.854817790862945	0.051319565090233
iPSC	JASPAR	ZNF682	0.364968254799421	2.95857836537066e-87
iPSC	JASPAR	ZNF684	0.628616302206219	6.80980820659999e-16
iPSC	JASPAR	ZNF740	0.340489759349368	2.81483337214348e-108
iPSC	JASPAR	ZNF75D	0.615371359450018	5.57445315587188e-18
iPSC	JASPAR	ZSCAN29	0.450033131341792	1.31589665482162e-11
iPSC	JASPAR	ZSCAN4	0.504333581999127	2.02177775381823e-19
CVPC	JASPAR	AhrArnt	0.302319568355487	2.39720033275906e-135
CVPC	JASPAR	Alx1	1.01426795101824	0.888759090825747
CVPC	JASPAR	ALX3	0.969922176799949	0.789829939510767
CVPC	JASPAR	Alx4	0.801594887835404	0.0661578025594566
CVPC	JASPAR	Ar	0.639123966349389	8.46897771163843e-10
CVPC	JASPAR	ARGFX	1.11274368125514	0.285564115651739
CVPC	JASPAR	Arid3a	1.02893820108654	0.594187309628047
CVPC	JASPAR	Arid3b	1.44918629177234	2.30652883915468e-06
CVPC	JASPAR	Arid5a	1.16792208790625	0.121908506423171
CVPC	JASPAR	Arnt	0.404088633468694	3.76459069841444e-64
CVPC	JASPAR	ARNT2	0.388793110641408	2.14029042600986e-40
CVPC	JASPAR	ARNTHIF1A	0.253069549672917	2.65992663534275e-50
CVPC	JASPAR	Arntl	0.359900938503584	1.63566078205183e-46
CVPC	JASPAR	Arx	1.03440499149329	0.768096869696253
CVPC	JASPAR	ASCL1	0.577628708017748	1.95775593851931e-54
CVPC	JASPAR	ASCL1var.2	0.351519480077717	1.5345422597488e-195
CVPC	JASPAR	Ascl2	0.679495860068579	4.84144804420633e-31
CVPC	JASPAR	Atf1	0.364061157980673	1.99739536446791e-21
CVPC	JASPAR	ATF2	0.667938424348777	3.20133518233112e-14
CVPC	JASPAR	ATF3	0.315082522306036	9.95183903096475e-49
CVPC	JASPAR	ATF4	1.23479484828969	0.00057839402414979
CVPC	JASPAR	ATF6	0.526005586082888	3.49944534600881e-24
CVPC	JASPAR	ATF7	0.314545729499798	8.96614661469961e-44
CVPC	JASPAR	Atoh1	1.27552086960588	0.00189246433989685
CVPC	JASPAR	ATOH1var.2	0.878825413251478	0.000353386500677919
CVPC	JASPAR	ATOH7	1.43625529061592	4.14715796930829e-09
CVPC	JASPAR	BACH1	0.558283262548814	1.78816058432673e-46
CVPC	JASPAR	Bach1Mafk	0.58327139869492	1.19103270767395e-41
CVPC	JASPAR	BACH2	0.559052601290665	2.37975265244879e-23
CVPC	JASPAR	BACH2var.2	0.751104729851	0.000888655651000051
CVPC	JASPAR	BARHL1	0.365586692403306	4.70066825889127e-11
CVPC	JASPAR	BARHL2	0.841861943467957	0.13917841248682
CVPC	JASPAR	BARX1	0.721639998906465	0.000122107750696505
CVPC	JASPAR	BARX2	0.97137466141714	0.793385522613315
CVPC	JASPAR	BATF	0.499677489719405	5.95734219234511e-48
CVPC	JASPAR	BATF3	0.529364440358333	1.35417143386324e-42
CVPC	JASPAR	BATFJUN	0.499581570271445	3.70319222677773e-48
CVPC	JASPAR	BCL6	0.855015108333151	0.00375097061204187
CVPC	JASPAR	BCL6B	0.820087985060921	0.000189692039333413
CVPC	JASPAR	Bhlha15	1.18858687456961	0.00631709677189439
CVPC	JASPAR	BHLHA15var.2	0.825873661770362	2.01370449258004e-07
CVPC	JASPAR	BHLHE22	1.6676635935856	2.4450614084237e-06
CVPC	JASPAR	BHLHE22var.2	0.574002822787806	2.11625246173734e-59
CVPC	JASPAR	BHLHE23	1.66022772740756	3.27527082918694e-07
CVPC	JASPAR	BHLHE40	0.388205471124819	1.88826158387992e-36
CVPC	JASPAR	BHLHE41	0.33095002081666	2.52520560372074e-39
CVPC	JASPAR	BSX	0.729120336092014	0.00069113250628659
CVPC	JASPAR	CDX1	1.01203826248631	0.873330283392952
CVPC	JASPAR	CDX2	1.11237798561324	0.076126841006735
CVPC	JASPAR	CDX4	0.982954680364696	0.852928336910942
